id,fuente,comuna,region,precio_clp,precio_uf,superficie_total_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
PI-2023-09-004892,portalinmobiliario,Ñuñoa,Metropolitana,1190000,34.0,88.0,2023-09-09 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000970,portalinmobiliario,Conchalí,Metropolitana,935000,26.71,125.4,2023-08-27 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-003713,portalinmobiliario,Puente Alto,Metropolitana,445000,12.71,52.3,2023-09-19 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-002177,portalinmobiliario,Santiago,Metropolitana,725000,20.71,49.2,2023-08-29 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-001658,portalinmobiliario,Las Condes,Metropolitana,665000,19.0,29.3,2023-08-02 00:00:00.000000,2023-09-08 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-09-004728,portalinmobiliario,Macul,Metropolitana,420000,12.0,33.2,2023-08-28 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-09-003102,portalinmobiliario,Estación Central,Metropolitana,460000,13.14,46.6,2023-08-03 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-09-001971,portalinmobiliario,Santiago,Metropolitana,470000,13.43,20.0,2023-03-25 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-004247,portalinmobiliario,ñuñoa,Metropolitana,420000,12.0,21.3,2023-08-22 00:00:00.000000,2023-09-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-003795,portalinmobiliario,Santiago,Metropolitana,580000,16.57,60.8,2023-09-07 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-002738,portalinmobiliario,Estación Central,Metropolitana,575000,16.43,63.1,2023-06-26 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-002953,portalinmobiliario,Santiago,Metropolitana,1300000,37.14,136.4,2023-08-25 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-002187,portalinmobiliario,Santiago,Metropolitana,990000,28.29,115.7,2023-08-28 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-002996,portalinmobiliario,Lo Barnechea,Metropolitana,570000,16.29,39.9,2023-09-03 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-09-004882,portalinmobiliario,Independencia,Metropolitana,550000,15.71,54.5,2023-09-12 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-09-002250,portalinmobiliario,Macul,Metropolitana,505000,14.43,43.0,2023-08-12 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-003302,portalinmobiliario,Santiago,Metropolitana,705000,20.14,68.2,2023-08-26 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-004121,portalinmobiliario,Estación Central,Metropolitana,515000,14.71,53.2,2023-03-26 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-001479,portalinmobiliario,San Miguel,Metropolitana,800000,22.86,100.5,2023-08-16 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-000835,portalinmobiliario,Las Condes,Metropolitana,1055000,30.14,56.8,2023-08-29 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-000936,portalinmobiliario,Quinta Normal,Metropolitana,495000,14.14,50.3,2023-08-15 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-004756,portalinmobiliario,La Florida,Metropolitana,515000,14.71,41.7,2023-09-12 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-001040,portalinmobiliario,La Florida,Metropolitana,710000,20.29,72.6,2023-01-25 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-004837,portalinmobiliario,San Miguel,Metropolitana,350000,10.0,28.8,2023-09-09 00:00:00.000000,2023-09-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-004743,portalinmobiliario,La Reina,Metropolitana,910000,26.0,72.9,2023-09-09 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000848,portalinmobiliario,Peñalolén,Metropolitana,625000,17.86,50.4,2023-08-13 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-000111,portalinmobiliario,Estación Central,Metropolitana,665000,19.0,68.9,2023-06-21 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-002432,portalinmobiliario,Maipú,Metropolitana,1465000,41.86,55.4,2023-08-05 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-09-003752,portalinmobiliario,Santiago,Metropolitana,785000,22.43,70.6,2023-08-14 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-09-000721,portalinmobiliario,Santiago,Metropolitana,550000,15.71,50.4,2023-08-13 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-004200,portalinmobiliario,Renca,Metropolitana,505000,14.43,54.7,2023-08-28 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-004467,portalinmobiliario,La Florida,Metropolitana,360000,10.29,35.7,2023-08-29 00:00:00.000000,2023-09-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-001756,portalinmobiliario,Recoleta,Metropolitana,675000,19.29,70.3,2023-08-21 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-001239,portalinmobiliario,Ñuñoa,Metropolitana,700000,20.0,50.9,2023-08-25 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-003314,portalinmobiliario,Independencia,Metropolitana,430000,12.29,32.0,2023-08-03 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-001172,portalinmobiliario,Santiago,Metropolitana,650000,18.57,43.4,2023-09-02 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-001194,portalinmobiliario,Las Condes,Metropolitana,1200000,34.29,67.5,2023-08-28 00:00:00.000000,2023-09-08 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-09-002038,portalinmobiliario,La Reina,Metropolitana,680000,19.43,33.6,2023-08-21 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-000630,portalinmobiliario,San Miguel,Metropolitana,580000,16.57,57.1,2023-08-14 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-000783,portalinmobiliario,Recoleta,Metropolitana,460000,13.14,40.4,2023-02-18 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-003883,portalinmobiliario,Santiago,Metropolitana,635000,18.14,51.6,2023-08-05 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-09-001270,portalinmobiliario,Providencia,Metropolitana,865000,24.71,38.7,2023-07-24 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-09-001419,portalinmobiliario,Ñuñoa,Metropolitana,705000,20.14,60.6,2023-08-28 00:00:00.000000,2023-09-08 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-09-004628,portalinmobiliario,Macul,Metropolitana,865000,24.71,76.1,2023-08-22 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000080,portalinmobiliario,Santiago,Metropolitana,680000,19.43,56.7,2023-07-22 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-001564,portalinmobiliario,San Miguel,Metropolitana,730000,20.86,68.2,2023-08-22 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-09-003206,portalinmobiliario,San Miguel,Metropolitana,705000,20.14,90.7,2023-08-31 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-002639,portalinmobiliario,Maipú,Metropolitana,635000,18.14,76.1,2023-09-02 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-09-004633,portalinmobiliario,La Cisterna,Metropolitana,630000,18.0,53.7,2023-09-28 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-000915,portalinmobiliario,Macul,Metropolitana,775000,22.14,75.1,2023-07-10 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-002651,portalinmobiliario,Maipú,Metropolitana,705000,20.14,70.1,2023-09-07 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-003017,portalinmobiliario,Macul,Metropolitana,475000,13.57,28.6,2023-08-10 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-002728,portalinmobiliario,Las Condes,Metropolitana,1560000,44.57,95.6,2023-09-03 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-000356,portalinmobiliario,Cerrillos,Metropolitana,400000,11.43,37.6,2023-07-30 00:00:00.000000,2023-09-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-002450,portalinmobiliario,Maipú,Metropolitana,540000,15.43,62.8,2023-09-04 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-004154,portalinmobiliario,Santiago,Metropolitana,595000,17.0,44.2,2023-09-04 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-003448,portalinmobiliario,Providencia,Metropolitana,1170000,33.43,71.9,2023-08-31 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-09-000878,portalinmobiliario,Conchalí,Metropolitana,765000,21.86,96.9,2023-08-19 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-09-003828,portalinmobiliario,San Joaquín,Metropolitana,600000,17.14,51.1,2023-09-20 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-001857,portalinmobiliario,Santiago,Metropolitana,495000,14.14,39.4,2023-08-22 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-002600,portalinmobiliario,La Cisterna,Metropolitana,505000,14.43,54.3,2023-09-08 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-001513,portalinmobiliario,Independencia,Metropolitana,450000,12.86,29.4,2023-09-05 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-003304,portalinmobiliario,Santiago,Metropolitana,485000,13.86,28.3,2023-09-12 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-09-003348,portalinmobiliario,Peñalolén,Metropolitana,785000,22.43,64.8,2023-09-11 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000214,portalinmobiliario,Maipú,Metropolitana,445000,12.71,62.4,2023-08-15 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-09-003250,portalinmobiliario,Las Condes,Metropolitana,1260000,36.0,88.1,2023-09-10 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-001074,portalinmobiliario,Providencia,Metropolitana,915000,,51.1,2023-08-23 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-004706,portalinmobiliario,Quilicura,Metropolitana,380000,10.86,37.7,2023-09-13 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000253,portalinmobiliario,Ñuñoa,Metropolitana,710000,20.29,39.9,2023-08-15 00:00:00.000000,2023-09-01 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-004685,portalinmobiliario,Santiago,Metropolitana,720000,20.57,53.9,2023-09-19 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-002466,portalinmobiliario,Lo Barnechea,Metropolitana,1235000,35.29,74.4,2023-04-17 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-003326,portalinmobiliario,Santiago,Metropolitana,380000,10.86,2.0,2023-08-14 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-003717,portalinmobiliario,Huechuraba,Metropolitana,715000,20.43,76.5,2023-08-19 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-09-001873,portalinmobiliario,Macul,Metropolitana,415000,11.86,28.3,2023-07-19 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-001611,portalinmobiliario,Huechuraba,Metropolitana,515000,14.71,29.3,2023-07-28 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-001576,portalinmobiliario,La Reina,Metropolitana,670000,19.14,42.7,2023-08-13 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-003414,portalinmobiliario,Santiago,Metropolitana,455000,13.0,30.9,2023-08-05 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-003249,portalinmobiliario,Santiago,Metropolitana,495000,14.14,45.5,2023-09-08 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-000880,portalinmobiliario,Ñuñoa,Metropolitana,730000,20.86,58.6,2023-08-04 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-001804,portalinmobiliario,Independencia,Metropolitana,535000,15.29,55.5,2023-08-25 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-003417,portalinmobiliario,Independencia,Metropolitana,685000,19.57,71.6,2023-07-13 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-004329,portalinmobiliario,Santiago,Metropolitana,665000,19.0,49.3,2023-09-07 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-09-003432,portalinmobiliario,Quilicura,Metropolitana,510000,14.57,51.4,2023-09-14 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-005005,portalinmobiliario,La Cisterna,Metropolitana,520000,14.86,49.0,2023-09-11 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-003936,portalinmobiliario,San Miguel,Metropolitana,550000,15.71,66.5,2023-08-31 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-09-000169,portalinmobiliario,La Florida,Metropolitana,375000,10.71,31.1,2023-07-06 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-003437,portalinmobiliario,Peñalolén,Metropolitana,1075000,30.71,138.1,2023-09-09 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-001214,portalinmobiliario,Ñuñoa,Metropolitana,940000,26.86,59.3,2023-09-01 00:00:00.000000,2023-09-08 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-003784,portalinmobiliario,Macul,Metropolitana,535000,15.29,47.9,2023-09-08 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-003542,portalinmobiliario,Ñuñoa,Metropolitana,645000,18.43,39.5,2023-09-04 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-004034,portalinmobiliario,Independencia,Metropolitana,550000,15.71,45.6,2023-09-05 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-002689,portalinmobiliario,Ñuñoa,Metropolitana,815000,23.29,56.5,2023-09-02 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-002940,portalinmobiliario,Cerrillos,Metropolitana,770000,22.0,85.2,2023-08-24 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-004403,portalinmobiliario,Independencia,Metropolitana,445000,12.71,42.3,2023-08-28 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-000503,portalinmobiliario,Las Condes,Metropolitana,840000,24.0,40.2,2023-07-16 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-001318,portalinmobiliario,La Cisterna,Metropolitana,435000,12.43,35.7,2023-07-22 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-09-001923,portalinmobiliario,Santiago,Metropolitana,455000,13.0,33.9,2023-09-02 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-003997,portalinmobiliario,Ñuñoa,Metropolitana,690000,19.71,38.0,2023-08-30 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-004749,portalinmobiliario,Recoleta,Metropolitana,480000,13.71,44.1,2023-08-28 00:00:00.000000,2023-09-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-000799,portalinmobiliario,Santiago,Metropolitana,620000,17.71,55.8,2023-08-12 00:00:00.000000,2023-09-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-002340,portalinmobiliario,Cerrillos,Metropolitana,430000,12.29,45.5,2023-08-26 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-09-000332,portalinmobiliario,Puente Alto,Metropolitana,640000,18.29,67.7,2023-08-01 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-004905,portalinmobiliario,Peñalolén,Metropolitana,510000,14.57,49.5,2023-08-30 00:00:00.000000,2023-09-29 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-09-001941,portalinmobiliario,Independencia,Metropolitana,615000,17.57,57.8,2023-05-30 00:00:00.000000,2023-09-15 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-09-001150,portalinmobiliario,Recoleta,Metropolitana,395000,11.29,42.3,2023-07-14 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-004171,portalinmobiliario,La Cisterna,Metropolitana,460000,13.14,39.9,2023-09-24 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-003149,portalinmobiliario,Santiago,Metropolitana,625000,17.86,59.5,2023-05-08 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-003914,portalinmobiliario,Huechuraba,Metropolitana,505000,14.43,31.3,2023-09-13 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-004624,portalinmobiliario,Estación Central,Metropolitana,530000,15.14,50.4,2023-07-18 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-09-003180,portalinmobiliario,maipú,Metropolitana,675000,19.29,75.1,2023-08-05 00:00:00.000000,2023-09-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-004531,portalinmobiliario,San Miguel,Metropolitana,655000,18.71,58.3,2023-08-28 00:00:00.000000,2023-09-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-09-004140,portalinmobiliario,Quilicura,Metropolitana,510000,14.57,57.9,2023-09-26 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-000811,portalinmobiliario,Quinta Normal,Metropolitana,375000,10.71,45.9,2023-08-16 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-001758,portalinmobiliario,Maipú,Metropolitana,440000,12.57,47.7,2023-08-21 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-003092,portalinmobiliario,Macul,Metropolitana,605000,17.29,47.3,2023-06-17 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-09-002638,portalinmobiliario,La Reina,Metropolitana,1090000,31.14,64.8,2023-08-05 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-000951,portalinmobiliario,Santiago,Metropolitana,445000,12.71,26.8,2023-07-23 00:00:00.000000,2023-09-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-000745,portalinmobiliario,Independencia,Metropolitana,420000,12.0,45.0,2023-08-16 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-001891,portalinmobiliario,Ñuñoa,Metropolitana,1070000,30.57,83.9,2023-08-24 00:00:00.000000,2023-09-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-09-004845,portalinmobiliario,Cerrillos,Metropolitana,740000,21.14,79.8,2023-09-07 00:00:00.000000,2023-09-29 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-000455,portalinmobiliario,Santiago,Metropolitana,615000,17.57,41.4,2023-07-29 00:00:00.000000,2023-09-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-09-000923,portalinmobiliario,Maipú,Metropolitana,490000,14.0,41.0,2023-09-04 00:00:00.000000,2023-09-08 00:00:00.000000,Departamento,arriendo,agency
PI-2023-09-000199,portalinmobiliario,Quinta Normal,Metropolitana,395000,11.29,5.0,2023-05-11 00:00:00.000000,2023-09-01 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-09-003012,portalinmobiliario,Santiago,Metropolitana,730000,20.86,58.5,2023-08-23 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-001481,portalinmobiliario,Providencia,Metropolitana,895000,25.57,52.2,2023-08-03 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-09-001918,portalinmobiliario,Maipú,Metropolitana,1795000,51.29,102.3,2023-08-29 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-000061,portalinmobiliario,Peñalolén,Metropolitana,1015000,29.0,41.5,2023-07-22 00:00:00.000000,2023-09-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-000314,portalinmobiliario,Peñalolén,Metropolitana,580000,16.57,53.1,2023-08-14 00:00:00.000000,2023-09-01 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-09-003677,portalinmobiliario,Santiago,Metropolitana,760000,21.71,64.7,2023-04-14 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-09-000909,portalinmobiliario,Huechuraba,Metropolitana,855000,24.43,70.1,2023-07-06 00:00:00.000000,2023-09-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-09-002168,portalinmobiliario,La Cisterna,Metropolitana,545000,15.57,51.6,2023-08-11 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-09-002154,portalinmobiliario, La Florida,Metropolitana,505000,14.43,55.5,2023-08-30 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-003573,portalinmobiliario,Recoleta,Metropolitana,875000,,143.7,2023-09-09 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-09-002059,portalinmobiliario,Providencia,Metropolitana,740000,21.14,31.7,2023-09-05 00:00:00.000000,2023-09-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-09-002984,portalinmobiliario,Macul,Metropolitana,495000,14.14,35.8,2023-09-03 00:00:00.000000,2023-09-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-09-003209,portalinmobiliario,Maipú,Metropolitana,495000,14.14,50.2,2023-09-11 00:00:00.000000,2023-09-22 00:00:00.000000,departamento,Arriendo,owner_direct
