id,fuente,comuna,region,precio_clp,precio_uf,superficie_total_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
PI-2023-08-002892,portalinmobiliario,Las Condes,Metropolitana,1365000,39.0,85.1,2023-07-09 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-004259,portalinmobiliario,San Joaquín,Metropolitana,600000,17.14,61.4,2023-05-21 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-001508,portalinmobiliario,Recoleta,Metropolitana,335000,9.57,33.9,2023-07-30 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-002801,portalinmobiliario,Las Condes,Metropolitana,1065000,30.43,64.9,2023-07-08 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-003305,portalinmobiliario,Cerrillos,Metropolitana,480000,13.71,44.1,2023-07-10 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-004647,portalinmobiliario,INDEPENDENCIA,Metropolitana,530000,15.14,66.0,2023-08-11 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-002924,portalinmobiliario,Vitacura,Metropolitana,1140000,32.57,50.1,2023-07-17 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-08-004457,portalinmobiliario,Santiago,Metropolitana,730000,20.86,60.4,2023-08-12 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-000171,portalinmobiliario,Estación Central,Metropolitana,465000,13.29,51.4,2023-07-24 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-004153,portalinmobiliario,San Joaquín,Metropolitana,555000,15.86,55.6,2023-08-01 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-003669,portalinmobiliario,Las Condes,Metropolitana,1250000,35.71,82.2,2023-07-07 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-002685,portalinmobiliario,San Miguel,Metropolitana,650000,18.57,70.1,2023-07-28 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-001258,portalinmobiliario,Ñuñoa,Metropolitana,640000,18.29,41.0,2023-06-10 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-004658,portalinmobiliario,Las Condes,Metropolitana,855000,24.43,38.0,2023-06-29 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-004295,portalinmobiliario,San Joaquín,Metropolitana,580000,16.57,62.9,2023-07-21 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-001430,portalinmobiliario,Santiago ,Metropolitana,585000,16.71,47.0,2023-04-06 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-002764,portalinmobiliario,San Miguel,Metropolitana,475000,13.57,40.4,2023-07-12 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-08-004211,portalinmobiliario,Maipú,Metropolitana,425000,12.14,41.2,2023-05-12 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-000142,portalinmobiliario,Independencia,Metropolitana,1955000,55.86,50.5,2023-07-18 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-001343,portalinmobiliario, Puente Alto,Metropolitana,420000,12.0,40.7,2023-06-27 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-001491,portalinmobiliario,Las Condes,Metropolitana,720000,20.57,45.5,2023-08-01 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-001297,portalinmobiliario,La Cisterna,Metropolitana,655000,18.71,61.4,2023-07-30 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-004386,portalinmobiliario,Providencia,Metropolitana,1265000,36.14,70.4,2023-08-07 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-004239,portalinmobiliario,Vitacura,Metropolitana,835000,23.86,29.5,2023-05-26 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-08-005136,portalinmobiliario,Huechuraba,Metropolitana,450000,12.86,22.1,2023-08-08 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-08-001154,portalinmobiliario,Maipú,Metropolitana,420000,12.0,46.7,2023-06-13 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-003273,portalinmobiliario,Las Condes,Metropolitana,885000,25.29,45.2,2023-08-02 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-004936,portalinmobiliario,Ñuñoa,Metropolitana,555000,15.86,47.4,2023-08-21 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-002326,portalinmobiliario,Santiago,Metropolitana,700000,20.0,42.4,2023-08-08 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-001027,portalinmobiliario,Maipú,Metropolitana,420000,12.0,42.9,2023-07-15 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-003073,portalinmobiliario,Independencia,Metropolitana,625000,17.86,56.5,2023-07-31 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-002639,portalinmobiliario,La Reina,Metropolitana,745000,21.29,35.1,2023-07-02 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-000740,portalinmobiliario,Lo Barnechea,Metropolitana,1205000,34.43,74.1,2023-06-26 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-001613,portalinmobiliario,Las Condes,Metropolitana,1380000,39.43,91.2,2023-07-26 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-08-000560,portalinmobiliario,Ñuñoa,Metropolitana,1315000,37.57,110.1,2023-07-11 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-002637,portalinmobiliario,Estación Central,Metropolitana,425000,12.14,30.4,2023-06-30 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-08-000709,portalinmobiliario,Las Condes,Metropolitana,1135000,32.43,67.0,2023-07-03 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-004256,portalinmobiliario,Quinta Normal,Metropolitana,440000,12.57,50.6,2023-08-11 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-001302,portalinmobiliario,Estación Central,Metropolitana,560000,16.0,56.1,2023-07-19 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-004329,portalinmobiliario,Ñuñoa,Metropolitana,1055000,30.14,82.2,2023-07-21 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-003708,portalinmobiliario,Maipú,Metropolitana,685000,19.57,69.5,2023-08-09 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-08-001273,portalinmobiliario,Conchalí,Metropolitana,500000,14.29,49.4,2023-07-13 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-08-003440,portalinmobiliario,Santiago,Metropolitana,550000,15.71,43.0,2023-07-22 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-000742,portalinmobiliario,Providencia,Metropolitana,1260000,36.0,110.5,2023-07-04 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-08-002489,portalinmobiliario,Macul,Metropolitana,475000,13.57,33.8,2023-07-12 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-000756,portalinmobiliario,Pudahuel,Metropolitana,475000,13.57,48.9,2023-07-13 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-08-002804,portalinmobiliario,Conchalí,Metropolitana,445000,12.71,42.6,2023-02-09 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-004764,portalinmobiliario,Ñuñoa,Metropolitana,800000,,51.6,2023-08-11 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-003005,portalinmobiliario,Peñalolén,Metropolitana,470000,13.43,34.4,2023-08-11 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-004976,portalinmobiliario, Maipú,Metropolitana,490000,14.0,53.0,2023-08-15 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-08-005132,portalinmobiliario,Providencia,Metropolitana,730000,20.86,29.3,2023-08-02 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-004387,portalinmobiliario,Independencia,Metropolitana,315000,9.0,30.2,2023-08-13 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-003027,portalinmobiliario,Las Condes,Metropolitana,1195000,34.14,60.4,2023-08-01 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-004112,portalinmobiliario,Maipú,Metropolitana,530000,15.14,58.2,2023-07-25 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-002956,portalinmobiliario,quinta normal,Metropolitana,370000,10.57,28.9,2023-03-18 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-003858,portalinmobiliario,Lo Barnechea,Metropolitana,750000,21.43,41.7,2023-08-07 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-005044,portalinmobiliario,Santiago,Metropolitana,645000,18.43,57.2,2023-08-04 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-003848,portalinmobiliario,Las Condes,Metropolitana,755000,21.57,25.5,2023-08-07 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-000616,portalinmobiliario,San Miguel,Metropolitana,715000,20.43,76.3,2023-06-22 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-003132,portalinmobiliario,Las Condes,Metropolitana,880000,25.14,43.1,2023-08-07 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-08-003309,portalinmobiliario,San Miguel,Metropolitana,445000,12.71,27.0,2023-07-10 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-004173,portalinmobiliario,Estación Central,Metropolitana,815000,23.29,93.7,2023-08-19 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-000974,portalinmobiliario,La Florida,Metropolitana,530000,15.14,43.6,2023-07-17 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-001586,portalinmobiliario,Macul,Metropolitana,575000,16.43,62.5,2023-07-14 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-000969,portalinmobiliario,La Florida,Metropolitana,525000,15.0,45.6,2023-07-07 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-003340,portalinmobiliario,Providencia,Metropolitana,810000,23.14,52.0,2023-08-09 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-003552,portalinmobiliario,La Reina,Metropolitana,640000,18.29,29.3,2023-07-26 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-002399,portalinmobiliario,Las Condes,Metropolitana,945000,27.0,53.3,2023-05-09 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-005038,portalinmobiliario,Lo Barnechea,Metropolitana,1245000,35.57,87.9,2023-08-10 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-08-004699,portalinmobiliario,Puente Alto,Metropolitana,370000,10.57,31.3,2023-08-18 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-001881,portalinmobiliario,Las Condes,Metropolitana,785000,22.43,43.8,2023-06-25 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-001185,portalinmobiliario,Santiago,Metropolitana,770000,22.0,66.4,2023-06-24 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-08-000372,portalinmobiliario,Las Condes,Metropolitana,800000,22.86,41.0,2023-07-30 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-003664,portalinmobiliario,Recoleta,Metropolitana,560000,16.0,56.4,2023-08-07 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-08-005208,portalinmobiliario,Santiago,Metropolitana,530000,15.14,46.8,2023-08-09 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-002170,portalinmobiliario,Estación Central,Metropolitana,4940000,141.14,51.3,2023-07-08 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-08-001155,portalinmobiliario,Macul,Metropolitana,2380000,68.0,57.9,2023-07-08 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-005223,portalinmobiliario,La Cisterna,Metropolitana,390000,11.14,26.6,2023-07-24 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-004035,portalinmobiliario,Macul,Metropolitana,580000,16.57,61.5,2023-08-04 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-000813,portalinmobiliario,La Cisterna,Metropolitana,505000,14.43,51.8,2023-05-27 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-001916,portalinmobiliario,Quilicura,Metropolitana,665000,19.0,85.4,2023-07-16 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-003044,portalinmobiliario,Macul ,Metropolitana,655000,18.71,62.6,2023-08-08 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-001161,portalinmobiliario,Vitacura,Metropolitana,930000,26.57,32.3,2023-06-22 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-000407,portalinmobiliario,Independencia,Metropolitana,470000,13.43,62.3,2023-07-18 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-004309,portalinmobiliario,La Florida,Metropolitana,555000,15.86,41.7,2023-08-12 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-003193,portalinmobiliario,QUILICURA,Metropolitana,530000,15.14,46.4,2023-02-26 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-002269,portalinmobiliario, Maipú,Metropolitana,4250000,121.43,45.6,2023-08-02 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-08-000758,portalinmobiliario,Ñuñoa ,Metropolitana,675000,19.29,39.3,2023-07-09 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-002583,portalinmobiliario,Estación Central,Metropolitana,355000,10.14,31.7,2023-07-24 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-000352,portalinmobiliario,Pudahuel,Metropolitana,390000,11.14,41.3,2023-07-16 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-08-004709,portalinmobiliario,Providencia,Metropolitana,1010000,28.86,49.7,2023-06-23 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-001918,portalinmobiliario,Macul,Metropolitana,510000,14.57,43.9,2023-07-28 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-002907,portalinmobiliario,Macul,Metropolitana,595000,17.0,43.9,2023-08-06 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-003335,portalinmobiliario,Santiago,Metropolitana,470000,13.43,32.9,2023-08-20 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-004056,portalinmobiliario,Providencia,Metropolitana,920000,26.29,54.6,2023-07-01 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-001121,portalinmobiliario,Las Condes,Metropolitana,1670000,47.71,100.9,2023-06-15 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-000002,portalinmobiliario,Santiago,Metropolitana,420000,12.0,32.5,2023-07-21 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-08-001837,portalinmobiliario,Las Condes,Metropolitana,1120000,32.0,55.1,2023-06-27 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-001211,portalinmobiliario,Macul,Metropolitana,1140000,32.57,34.0,2023-07-05 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-001565,portalinmobiliario,Providencia,Metropolitana,1190000,34.0,59.2,2023-07-29 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-004770,portalinmobiliario,Macul,Metropolitana,595000,17.0,45.3,2023-08-10 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-005032,portalinmobiliario,La Florida,Metropolitana,905000,25.86,99.1,2023-08-07 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-004289,portalinmobiliario,Providencia,Metropolitana,1445000,41.29,105.4,2023-04-20 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-000705,portalinmobiliario,Santiago,Metropolitana,605000,17.29,53.1,2023-06-20 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-001801,portalinmobiliario,Providencia,Metropolitana,870000,,45.1,2023-07-15 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-004999,portalinmobiliario,La Florida,Metropolitana,680000,19.43,56.0,2023-08-04 00:00:00.000000,2023-08-29 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-001606,portalinmobiliario,Quilicura,Metropolitana,425000,12.14,49.5,2023-07-21 00:00:00.000000,2023-08-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-001892,portalinmobiliario,Estación Central,Metropolitana,425000,12.14,37.4,2023-07-29 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-001481,portalinmobiliario,Cerrillos,Metropolitana,405000,11.57,31.8,2023-07-06 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-004831,portalinmobiliario,Lo Barnechea,Metropolitana,1330000,38.0,97.1,2023-08-01 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-08-001598,portalinmobiliario,San Miguel,Metropolitana,705000,20.14,60.6,2023-06-08 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-004919,portalinmobiliario,Puente Alto,Metropolitana,355000,10.14,32.1,2023-08-16 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-08-002876,portalinmobiliario,Ñuñoa,Metropolitana,575000,16.43,34.7,2023-07-28 00:00:00.000000,2023-08-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-08-003796,portalinmobiliario,Santiago,Metropolitana,760000,21.71,80.7,2023-06-09 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-005072,portalinmobiliario,Ñuñoa,Metropolitana,760000,21.71,50.4,2023-08-13 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,arriendo,agency
PI-2023-08-004476,portalinmobiliario,La Cisterna,Metropolitana,4485000,128.14,48.7,2023-07-09 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-000481,portalinmobiliario,Peñalolén,Metropolitana,500000,14.29,52.6,2023-06-25 00:00:00.000000,2023-08-01 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-003912,portalinmobiliario,Santiago,Metropolitana,5030000,143.71,41.1,2023-08-11 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-000129,portalinmobiliario,vitacura,Metropolitana,1130000,32.29,46.2,2023-07-06 00:00:00.000000,2023-08-01 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-08-001156,portalinmobiliario,Independencia,Metropolitana,610000,17.43,61.1,2023-07-19 00:00:00.000000,2023-08-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-001854,portalinmobiliario,La Florida,Metropolitana,525000,15.0,34.6,2023-08-05 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-08-003167,portalinmobiliario,San Miguel ,Metropolitana,565000,16.14,44.9,2023-08-02 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-08-003868,portalinmobiliario,San Miguel,Metropolitana,550000,15.71,43.3,2023-05-07 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-08-004814,portalinmobiliario,Puente Alto,Metropolitana,415000,11.86,48.1,2023-08-14 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-08-001403,portalinmobiliario,Huechuraba,Metropolitana,470000,13.43,45.5,2023-07-24 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-08-004749,portalinmobiliario,Providencia,Metropolitana,1185000,33.86,63.8,2023-08-01 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-08-002532,portalinmobiliario,Santiago,Metropolitana,840000,24.0,94.8,2023-07-26 00:00:00.000000,2023-08-15 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-001350,portalinmobiliario,Providencia,Metropolitana,1030000,29.43,45.1,2023-03-21 00:00:00.000000,2023-08-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-08-004700,portalinmobiliario,Recoleta,Metropolitana,610000,17.43,67.2,2023-07-28 00:00:00.000000,2023-08-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-08-002161,portalinmobiliario,Lo Barnechea,Metropolitana,1310000,37.43,82.4,2023-07-11 00:00:00.000000,2023-08-08 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-003603,portalinmobiliario,La Reina,Metropolitana,1055000,30.14,61.8,2023-07-25 00:00:00.000000,2023-08-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-08-004109,portalinmobiliario,Estación Central,Metropolitana,735000,21.0,89.0,2023-08-01 00:00:00.000000,2023-08-22 00:00:00.000000,departamento,Arriendo,agency
PI-2023-08-002787,portalinmobiliario,Peñalolén,Metropolitana,460000,13.14,35.2,2023-02-14 00:00:00.000000,2023-08-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-08-003894,portalinmobiliario,Lo Barnechea,Metropolitana,1060000,30.29,64.7,2023-07-28 00:00:00.000000,2023-08-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-08-004963,portalinmobiliario,Puente Alto,Metropolitana,385000,11.0,32.6,2023-08-16 00:00:00.000000,2023-08-29 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
