id,fuente,comuna,region,precio_clp,precio_uf,superficie_total_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
PI-2023-02-001050,portalinmobiliario,Estación Central,Metropolitana,470000,13.43,41.2,2023-01-20 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002138,portalinmobiliario,Estación Central,Metropolitana,865000,24.71,109.5,2023-01-17 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002412,portalinmobiliario,Ñuñoa,Metropolitana,785000,22.43,41.6,2022-08-05 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-02-000864,portalinmobiliario,Las Condes,Metropolitana,820000,23.43,48.5,2022-12-14 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-02-001593,portalinmobiliario,Ñuñoa,Metropolitana,805000,23.0,49.6,2022-11-17 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-001659,portalinmobiliario,Las Condes,Metropolitana,950000,27.14,49.9,2023-01-28 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-02-002496,portalinmobiliario,Santiago,Metropolitana,575000,16.43,46.1,2023-02-04 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-02-003977,portalinmobiliario,Macul,Metropolitana,570000,16.29,45.0,2023-01-09 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-02-000544,portalinmobiliario,Quilicura,Metropolitana,450000,12.86,40.0,2022-12-18 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-000961,portalinmobiliario,Santiago,Metropolitana,525000,15.0,45.3,2023-01-09 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,arriendo,agency
PI-2023-02-002439,portalinmobiliario,Recoleta,Metropolitana,575000,16.43,50.1,2023-01-30 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-02-000671,portalinmobiliario,La Florida,Metropolitana,575000,16.43,51.8,2023-01-01 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-002420,portalinmobiliario,Las Condes,Metropolitana,1020000,29.14,51.9,2022-08-18 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-002362,portalinmobiliario,Conchalí,Metropolitana,370000,10.57,32.6,2023-02-01 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-002936,portalinmobiliario,Macul,Metropolitana,485000,13.86,41.3,2023-01-08 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-002507,portalinmobiliario,Santiago,Metropolitana,565000,16.14,39.7,2023-01-28 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-002375,portalinmobiliario,Santiago,Metropolitana,565000,,42.3,2023-01-08 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-004142,portalinmobiliario,Estación Central,Metropolitana,1020000,29.14,140.5,2023-02-10 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-004666,portalinmobiliario,La Florida,Metropolitana,620000,17.71,68.0,2022-09-16 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-000471,portalinmobiliario,San Miguel,Metropolitana,870000,24.86,72.8,2022-12-26 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-003507,portalinmobiliario,Macul,Metropolitana,640000,18.29,56.2,2023-02-08 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-001908,portalinmobiliario,Macul,Metropolitana,900000,25.71,100.8,2023-01-29 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002071,portalinmobiliario,Lo Barnechea,Metropolitana,1075000,30.71,67.6,2022-12-30 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-001970,portalinmobiliario,Estación Central,Metropolitana,665000,19.0,66.8,2022-07-30 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-000026,portalinmobiliario,La Cisterna,Metropolitana,490000,14.0,48.3,2022-12-06 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2023-02-003031,portalinmobiliario,Recoleta,Metropolitana,445000,12.71,41.8,2023-02-13 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-003909,portalinmobiliario,La Florida,Metropolitana,575000,16.43,53.6,2022-12-11 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-02-001269,portalinmobiliario,Estación Central,Metropolitana,595000,17.0,66.1,2022-12-13 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-002001,portalinmobiliario,Quinta Normal,Metropolitana,525000,15.0,45.1,2023-01-21 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-003492,portalinmobiliario,Providencia ,Metropolitana,980000,28.0,60.0,2023-02-07 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-000662,portalinmobiliario,Peñalolén,Metropolitana,600000,17.14,52.8,2022-11-27 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-002842,portalinmobiliario,MACUL,Metropolitana,545000,15.57,49.7,2023-01-05 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-004448,portalinmobiliario,Quilicura,Metropolitana,510000,14.57,46.6,2023-01-24 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-002614,portalinmobiliario,Santiago,Metropolitana,640000,18.29,59.4,2023-01-22 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-02-002898,portalinmobiliario,Ñuñoa,Metropolitana,615000,17.57,42.2,2023-01-11 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-02-001738,portalinmobiliario,Macul,Metropolitana,630000,18.0,55.1,2023-01-05 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002064,portalinmobiliario,Ñuñoa,Metropolitana,915000,26.14,63.0,2022-12-28 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-003896,portalinmobiliario,recoleta,Metropolitana,5520000,157.71,50.3,2023-02-20 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2023-02-002384,portalinmobiliario,Santiago,Metropolitana,565000,16.14,39.8,2023-02-03 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2023-02-004674,portalinmobiliario,la reina,Metropolitana,655000,18.71,33.7,2023-01-06 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-004561,portalinmobiliario,Ñuñoa,Metropolitana,970000,27.71,64.6,2023-02-21 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-003660,portalinmobiliario,Estación Central,Metropolitana,470000,13.43,41.4,2023-01-06 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-000176,portalinmobiliario,Huechuraba,Metropolitana,580000,16.57,53.9,2023-01-17 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-002357,portalinmobiliario,Estación Central,Metropolitana,420000,12.0,39.7,2023-01-26 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-002775,portalinmobiliario,La Cisterna,Metropolitana,415000,11.86,29.5,2022-09-19 00:00:00.000000,2023-02-15 00:00:00.000000,departamento,arriendo,owner_direct
PI-2023-02-003584,portalinmobiliario,La Florida,Metropolitana,450000,12.86,56.0,2023-02-02 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-001873,portalinmobiliario,Estación Central,Metropolitana,630000,18.0,58.2,2023-01-19 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-003476,portalinmobiliario,Ñuñoa,Metropolitana,870000,24.86,67.7,2023-01-31 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-002224,portalinmobiliario,Santiago,Metropolitana,915000,26.14,88.4,2023-01-10 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-004653,portalinmobiliario,Santiago,Metropolitana,520000,14.86,31.9,2023-02-05 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-02-001583,portalinmobiliario,Ñuñoa,Metropolitana,745000,21.29,41.5,2023-02-01 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-001680,portalinmobiliario,La Reina,Metropolitana,630000,18.0,30.5,2023-01-31 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-02-003626,portalinmobiliario,La Reina,Metropolitana,885000,25.29,54.6,2022-12-07 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-002556,portalinmobiliario,Santiago,Metropolitana,710000,20.29,54.5,2023-01-08 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-02-001190,portalinmobiliario,La Reina,Metropolitana,1115000,31.86,94.8,2022-12-14 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-000536,portalinmobiliario,Macul,Metropolitana,420000,12.0,32.8,2022-12-08 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-002810,portalinmobiliario,Providencia,Metropolitana,950000,27.14,39.5,2022-12-08 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-000109,portalinmobiliario,Providencia,Metropolitana,630000,18.0,25.2,2023-01-10 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-001021,portalinmobiliario,Huechuraba,Metropolitana,610000,17.43,43.9,2023-01-28 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-02-001846,portalinmobiliario,Las Condes,Metropolitana,1315000,37.57,70.1,2023-01-20 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-004093,portalinmobiliario,Providencia,Metropolitana,880000,25.14,40.7,2023-02-09 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-004532,portalinmobiliario,La Cisterna,Metropolitana,520000,14.86,53.4,2023-01-21 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2023-02-001495,portalinmobiliario,Recoleta,Metropolitana,545000,15.57,55.1,2023-01-09 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-004499,portalinmobiliario,Macul,Metropolitana,700000,20.0,65.0,2023-01-12 00:00:00.000000,2023-02-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-002801,portalinmobiliario,Peñalolén,Metropolitana,700000,20.0,90.5,2023-01-27 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-003546,portalinmobiliario,La Florida,Metropolitana,460000,13.14,42.8,2023-02-09 00:00:00.000000,2023-02-22 00:00:00.000000,Departamento,arriendo,agency
PI-2023-02-000593,portalinmobiliario,Conchalí,Metropolitana,405000,11.57,44.0,2022-12-15 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2023-02-000753,portalinmobiliario,Santiago,Metropolitana,595000,17.0,53.2,2023-01-06 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-000667,portalinmobiliario,La Cisterna,Metropolitana,400000,11.43,28.7,2023-01-20 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002318,portalinmobiliario,Pudahuel,Metropolitana,535000,15.29,60.6,2022-11-21 00:00:00.000000,2023-02-08 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2023-02-001127,portalinmobiliario,Pudahuel,Metropolitana,535000,15.29,68.1,2023-01-20 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-000767,portalinmobiliario,San Miguel,Metropolitana,660000,18.86,53.2,2022-11-26 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-002534,portalinmobiliario,Santiago,Metropolitana,995000,28.43,108.9,2023-01-23 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-001428,portalinmobiliario,Cerrillos,Metropolitana,400000,11.43,43.4,2022-12-06 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,ARRIENDO,agency
PI-2023-02-000872,portalinmobiliario,La Reina,Metropolitana,1285000,36.71,89.8,2023-01-01 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-003146,portalinmobiliario,ESTACIÓN CENTRAL,Metropolitana,545000,15.57,55.3,2023-01-29 00:00:00.000000,2023-02-15 00:00:00.000000,Departamento,Arriendo,agency
PI-2023-02-002056,portalinmobiliario, Providencia,Metropolitana,1120000,32.0,67.5,2022-12-12 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-000073,portalinmobiliario,Las Condes,Metropolitana,1050000,30.0,60.3,2022-12-12 00:00:00.000000,2023-02-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-001862,portalinmobiliario,Peñalolén,Metropolitana,490000,14.0,43.2,2023-02-05 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2023-02-001944,portalinmobiliario,Independencia,Metropolitana,605000,17.29,58.3,2023-01-08 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002794,portalinmobiliario,Ñuñoa,Metropolitana,710000,20.29,41.8,2023-01-28 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-002332,portalinmobiliario,Santiago,Metropolitana,695000,19.86,71.9,2023-01-25 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-002073,portalinmobiliario,Macul,Metropolitana,390000,11.14,26.2,2023-01-13 00:00:00.000000,2023-02-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2023-02-000076,portalinmobiliario,Estación Central,Metropolitana,535000,15.29,59.7,2023-01-29 00:00:00.000000,2023-02-01 00:00:00.000000,departamento,arriendo,agency
PI-2023-02-002649,portalinmobiliario,Providencia,Metropolitana,2255000,64.43,39.0,2023-02-01 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2023-02-002575,portalinmobiliario,La Cisterna,Metropolitana,525000,15.0,59.9,2023-01-01 00:00:00.000000,2023-02-15 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2023-02-002130,portalinmobiliario,Lo Barnechea,Metropolitana,1000000,28.57,51.5,2023-02-06 00:00:00.000000,2023-02-08 00:00:00.000000,departamento,Arriendo,agency
PI-2023-02-000755,portalinmobiliario,Estación Central,Metropolitana,680000,19.43,91.9,2022-11-26 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2023-02-000199,portalinmobiliario,Ñuñoa,Metropolitana,645000,18.43,41.5,2023-01-02 00:00:00.000000,2023-02-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2023-02-004123,portalinmobiliario,Estación Central,Metropolitana,785000,22.43,105.5,2023-01-31 00:00:00.000000,2023-02-22 00:00:00.000000,departamento,Arriendo,agency
