id,fuente,comuna,region,precio_clp,precio_uf,superficie_total_m2,fecha_publicacion,fecha_scraping,tipo_propiedad,tipo_operacion,contact_type
PI-2024-07-000171,portalinmobiliario,Santiago,Metropolitana,600000,16.22,46.2,2024-06-21 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-001664,portalinmobiliario,Maipú,Metropolitana,540000,14.59,45.2,2024-05-10 00:00:00.000000,2024-07-08 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2024-07-001832,portalinmobiliario, Providencia,Metropolitana,750000,20.27,39.4,2024-06-28 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-004283,portalinmobiliario,Providencia,Metropolitana,875000,23.65,40.4,2024-07-25 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-000955,portalinmobiliario,Macul,Metropolitana,740000,20.0,66.2,2024-06-25 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-001097,portalinmobiliario,PUDAHUEL,Metropolitana,445000,12.03,40.2,2024-05-25 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-004806,portalinmobiliario,Independencia,Metropolitana,580000,15.68,47.1,2024-06-15 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-001295,portalinmobiliario,Santiago,Metropolitana,675000,18.24,56.8,2024-06-13 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-002205,portalinmobiliario,La Reina,Metropolitana,965000,26.08,58.2,2024-06-27 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-001278,portalinmobiliario,La Florida,Metropolitana,680000,18.38,81.2,2024-06-24 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-003254,portalinmobiliario,Lo Barnechea,Metropolitana,995000,26.89,73.2,2024-06-25 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-002414,portalinmobiliario,Las Condes,Metropolitana,900000,24.32,27.2,2024-06-03 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-004153,portalinmobiliario,La Florida,Metropolitana,495000,13.38,28.7,2024-06-29 00:00:00.000000,2024-07-22 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-003158,portalinmobiliario,Ñuñoa,Metropolitana,550000,14.86,32.7,2024-02-11 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-000682,portalinmobiliario,Recoleta,Metropolitana,595000,16.08,59.2,2024-06-26 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2024-07-004213,portalinmobiliario,Quilicura,Metropolitana,530000,14.32,56.4,2024-03-25 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2024-07-004078,portalinmobiliario,Quilicura,Metropolitana,420000,11.35,44.5,2024-07-20 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-002412,portalinmobiliario,Puente Alto,Metropolitana,480000,12.97,61.6,2024-06-25 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2024-07-002593,portalinmobiliario,San Miguel,Metropolitana,635000,17.16,46.0,2024-07-10 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2024-07-003676,portalinmobiliario,Lo Barnechea,Metropolitana,1065000,28.78,64.4,2024-06-25 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-002996,portalinmobiliario,Providencia,Metropolitana,975000,26.35,59.6,2024-01-17 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-002937,portalinmobiliario,Puente Alto,Metropolitana,375000,10.14,45.0,2024-05-23 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-004621,portalinmobiliario,Ñuñoa,Metropolitana,820000,22.16,46.3,2024-07-26 00:00:00.000000,2024-07-29 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-001296,portalinmobiliario,Independencia,Metropolitana,580000,15.68,52.5,2024-06-29 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-004593,portalinmobiliario,Lo Barnechea,Metropolitana,1135000,30.68,78.0,2024-07-13 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-001018,portalinmobiliario,San Miguel,Metropolitana,485000,13.11,32.8,2024-06-06 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,Arriendo,agency
PI-2024-07-000438,portalinmobiliario,Pudahuel,Metropolitana,430000,11.62,38.2,2024-06-18 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-004023,portalinmobiliario,Santiago,Metropolitana,580000,15.68,49.4,2024-07-15 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-000950,portalinmobiliario,Lo Barnechea,Metropolitana,1165000,31.49,76.7,2024-03-24 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-002780,portalinmobiliario,Santiago,Metropolitana,500000,13.51,32.8,2024-06-30 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-001761,portalinmobiliario,La Florida,Metropolitana,530000,14.32,35.3,2024-06-13 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-004797,portalinmobiliario,Las Condes,Metropolitana,720000,19.46,32.9,2024-07-08 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2024-07-004542,portalinmobiliario,Estación Central,Metropolitana,430000,11.62,39.6,2024-07-11 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-002149,portalinmobiliario,La Florida,Metropolitana,635000,17.16,56.4,2024-06-11 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-000994,portalinmobiliario,La Cisterna,Metropolitana,630000,17.03,55.2,2024-05-29 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-002080,portalinmobiliario,Santiago,Metropolitana,695000,18.78,68.3,2024-05-30 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-004882,portalinmobiliario,Macul,Metropolitana,880000,23.78,91.1,2024-07-15 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-000741,portalinmobiliario,Estación Central,Metropolitana,510000,13.78,48.3,2024-06-23 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-004631,portalinmobiliario,Independencia,Metropolitana,685000,,63.3,2024-05-19 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-004833,portalinmobiliario,Santiago,Metropolitana,550000,14.86,38.0,2024-06-26 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-002892,portalinmobiliario,Lo Barnechea,Metropolitana,965000,26.08,60.6,2024-06-23 00:00:00.000000,2024-07-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-000557,portalinmobiliario,Recoleta,Metropolitana,480000,12.97,44.4,2024-06-12 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-001336,portalinmobiliario,Santiago,Metropolitana,595000,16.08,54.5,2024-07-04 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-004686,portalinmobiliario,La Florida,Metropolitana,795000,21.49,87.9,2024-07-16 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-003340,portalinmobiliario,La Florida,Metropolitana,770000,20.81,81.2,2024-07-03 00:00:00.000000,2024-07-22 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-000002,portalinmobiliario,Recoleta,Metropolitana,725000,19.59,59.9,2024-06-13 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-000193,portalinmobiliario,La Reina,Metropolitana,1330000,35.95,90.1,2024-04-01 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,Arriendo,owner_direct
PI-2024-07-001304,portalinmobiliario,Las Condes,Metropolitana,865000,23.38,27.4,2024-06-18 00:00:00.000000,2024-07-08 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-003149,portalinmobiliario,Macul,Metropolitana,555000,15.0,38.4,2024-06-20 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2024-07-003164,portalinmobiliario,Providencia,Metropolitana,1175000,31.76,61.5,2024-06-01 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-001726,portalinmobiliario,San Miguel,Metropolitana,660000,17.84,49.9,2024-06-11 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-001502,portalinmobiliario,Huechuraba,Metropolitana,485000,13.11,25.8,2024-05-30 00:00:00.000000,2024-07-08 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-000683,portalinmobiliario,La Florida,Metropolitana,875000,23.65,108.1,2024-05-22 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-003404,portalinmobiliario,Independencia,Metropolitana,510000,13.78,43.2,2024-05-29 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-000446,portalinmobiliario,Quinta Normal,Metropolitana,550000,14.86,58.5,2024-06-17 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-004700,portalinmobiliario,Independencia,Metropolitana,6245000,168.78,53.3,2024-07-19 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-002841,portalinmobiliario,San Miguel,Metropolitana,1390000,37.57,143.5,2024-05-30 00:00:00.000000,2024-07-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-004731,portalinmobiliario,La Florida,Metropolitana,440000,11.89,31.6,2024-07-13 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-005072,portalinmobiliario,Macul,Metropolitana,745000,20.14,54.9,2024-07-13 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-003086,portalinmobiliario,La Cisterna,Metropolitana,590000,15.95,69.6,2024-05-24 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-003686,portalinmobiliario,La Florida,Metropolitana,505000,13.65,36.9,2024-07-12 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-003918,portalinmobiliario,La Cisterna,Metropolitana,785000,21.22,110.0,2024-07-15 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-003716,portalinmobiliario,Estación Central,Metropolitana,425000,11.49,35.2,2024-06-26 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-000985,portalinmobiliario,La Florida,Metropolitana,615000,16.62,60.3,2024-06-14 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-001182,portalinmobiliario,La Florida,Metropolitana,535000,14.46,42.9,2024-07-01 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-002790,portalinmobiliario,Quilicura,Metropolitana,440000,11.89,45.1,2024-05-19 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-001807,portalinmobiliario,La Cisterna,Metropolitana,855000,23.11,107.3,2024-06-04 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,Arriendo,agency
PI-2024-07-003739,portalinmobiliario,La Cisterna,Metropolitana,515000,13.92,39.0,2024-02-12 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-003241,portalinmobiliario,Providencia,Metropolitana,680000,18.38,2.0,2024-06-20 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-000142,portalinmobiliario,Estación Central,Metropolitana,420000,11.35,26.1,2024-06-04 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-004041,portalinmobiliario,MAIPÚ,Metropolitana,390000,10.54,10.0,2024-04-28 00:00:00.000000,2024-07-22 00:00:00.000000,departamento,Arriendo,agency
PI-2024-07-004417,portalinmobiliario,Providencia,Metropolitana,1125000,30.41,65.6,2024-07-28 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-002676,portalinmobiliario,Santiago,Metropolitana,750000,,77.6,2024-07-04 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-000696,portalinmobiliario,La Reina,Metropolitana,655000,17.7,26.7,2024-06-20 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-003396,portalinmobiliario,conchalí,Metropolitana,340000,9.19,44.5,2024-07-01 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-001092,portalinmobiliario,La Reina,Metropolitana,815000,22.03,43.3,2024-06-03 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-004673,portalinmobiliario,Estación Central,Metropolitana,525000,14.19,55.3,2024-06-20 00:00:00.000000,2024-07-29 00:00:00.000000,Departamento,Arriendo,agency
PI-2024-07-002413,portalinmobiliario,las condes,Metropolitana,1030000,27.84,54.9,2024-07-05 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-000435,portalinmobiliario,San Joaquín,Metropolitana,830000,22.43,87.1,2024-06-01 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-003222,portalinmobiliario,Santiago,Metropolitana,760000,20.54,72.6,2024-06-14 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-002611,portalinmobiliario,Estación Central,Metropolitana,475000,12.84,47.4,2024-05-27 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-002410,portalinmobiliario,Macul,Metropolitana,775000,20.95,66.0,2024-06-16 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-003295,portalinmobiliario,Las Condes,Metropolitana,1085000,29.32,54.9,2024-06-29 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-001206,portalinmobiliario,Estación Central,Metropolitana,460000,12.43,42.4,2024-07-05 00:00:00.000000,2024-07-08 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-000704,portalinmobiliario,Macul,Metropolitana,645000,17.43,50.6,2024-05-27 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-004783,portalinmobiliario,Huechuraba,Metropolitana,845000,22.84,81.1,2024-05-25 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-003851,portalinmobiliario,La Cisterna,Metropolitana,530000,14.32,44.6,2024-05-19 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2024-07-002200,portalinmobiliario,Independencia,Metropolitana,595000,16.08,63.1,2024-03-05 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-004942,portalinmobiliario,Independencia,Metropolitana,700000,18.92,78.1,2024-07-19 00:00:00.000000,2024-07-29 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-002781,portalinmobiliario,LAS CONDES,Metropolitana,1230000,33.24,73.4,2024-06-22 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-002577,portalinmobiliario,Peñalolén,Metropolitana,455000,12.3,34.7,2024-07-07 00:00:00.000000,2024-07-15 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2024-07-001161,portalinmobiliario,Estación Central,Metropolitana,480000,12.97,52.9,2024-06-11 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-004182,portalinmobiliario,Quinta Normal,Metropolitana,385000,10.41,12.0,2024-07-09 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,ARRIENDO,owner_direct
PI-2024-07-000798,portalinmobiliario,San Miguel,Metropolitana,385000,10.41,35.0,2024-06-09 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-004541,portalinmobiliario,Recoleta,Metropolitana,580000,15.68,64.8,2024-07-06 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-000129,portalinmobiliario,Providencia,Metropolitana,1030000,,48.6,2024-06-13 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,Arriendo,owner_direct
PI-2024-07-005185,portalinmobiliario,maipú,Metropolitana,430000,11.62,41.8,2024-05-24 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-000481,portalinmobiliario,La Florida,Metropolitana,730000,19.73,78.3,2024-06-05 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,Arriendo,agency
PI-2024-07-005022,portalinmobiliario,Estación Central,Metropolitana,460000,12.43,38.3,2024-06-19 00:00:00.000000,2024-07-29 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-005145,portalinmobiliario,La Reina,Metropolitana,705000,19.05,39.9,2024-06-16 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-000115,portalinmobiliario,Conchalí,Metropolitana,975000,26.35,123.7,2024-06-27 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,ARRIENDO,owner_direct
PI-2024-07-002748,portalinmobiliario,Las Condes,Metropolitana,1300000,35.14,58.7,2024-06-20 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-001101,portalinmobiliario,Independencia,Metropolitana,565000,15.27,46.4,2024-06-23 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-000845,portalinmobiliario,Estación Central,Metropolitana,455000,,49.9,2024-05-11 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-004411,portalinmobiliario,Peñalolén,Metropolitana,580000,15.68,58.5,2024-07-15 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-004178,portalinmobiliario,Recoleta,Metropolitana,335000,9.05,28.4,2024-07-17 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,arriendo,owner_direct
PI-2024-07-001817,portalinmobiliario,Estación Central,Metropolitana,675000,18.24,80.1,2024-06-09 00:00:00.000000,2024-07-08 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-004246,portalinmobiliario,Providencia,Metropolitana,885000,23.92,56.4,2024-06-20 00:00:00.000000,2024-07-22 00:00:00.000000,Departamento,arriendo,agency
PI-2024-07-001298,portalinmobiliario,Las Condes,Metropolitana,810000,21.89,42.2,2024-05-09 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-000449,portalinmobiliario,Providencia,Metropolitana,860000,23.24,48.3,2024-06-19 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,arriendo,agency
PI-2024-07-001449,portalinmobiliario,Ñuñoa,Metropolitana,930000,25.14,69.4,2024-06-09 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-002340,portalinmobiliario,Independencia,Metropolitana,645000,17.43,52.9,2024-04-13 00:00:00.000000,2024-07-15 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-002753,portalinmobiliario,Recoleta,Metropolitana,820000,22.16,97.7,2024-06-30 00:00:00.000000,2024-07-15 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-004285,portalinmobiliario,Providencia,Metropolitana,1420000,38.38,82.4,2024-07-20 00:00:00.000000,2024-07-29 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-003249,portalinmobiliario,La Reina,Metropolitana,675000,18.24,43.5,2024-03-26 00:00:00.000000,2024-07-15 00:00:00.000000,DEPARTAMENTO,arriendo,owner_direct
PI-2024-07-004931,portalinmobiliario,Las Condes,Metropolitana,750000,20.27,32.3,2024-06-07 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,ARRIENDO,owner_direct
PI-2024-07-003529,portalinmobiliario,Las Condes,Metropolitana,1240000,33.51,59.4,2024-06-23 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,Arriendo,owner_direct
PI-2024-07-000710,portalinmobiliario,PUENTE ALTO,Metropolitana,460000,12.43,42.0,2024-06-07 00:00:00.000000,2024-07-01 00:00:00.000000,Departamento,ARRIENDO,agency
PI-2024-07-004768,portalinmobiliario,Providencia,Metropolitana,830000,22.43,41.6,2024-02-11 00:00:00.000000,2024-07-29 00:00:00.000000,departamento,arriendo,owner_direct
PI-2024-07-003349,portalinmobiliario,Maipú,Metropolitana,740000,20.0,62.7,2024-07-02 00:00:00.000000,2024-07-22 00:00:00.000000,DEPARTAMENTO,arriendo,agency
PI-2024-07-000423,portalinmobiliario,Quinta Normal,Metropolitana,435000,11.76,56.4,2024-05-25 00:00:00.000000,2024-07-01 00:00:00.000000,DEPARTAMENTO,ARRIENDO,agency
PI-2024-07-001782,portalinmobiliario,La Florida,Metropolitana,525000,14.19,56.8,2024-05-27 00:00:00.000000,2024-07-08 00:00:00.000000,departamento,Arriendo,agency
PI-2024-07-000555,portalinmobiliario,San Joaquín,Metropolitana,560000,15.14,49.9,2024-06-07 00:00:00.000000,2024-07-01 00:00:00.000000,departamento,ARRIENDO,agency
PI-2024-07-004444,portalinmobiliario,Providencia,Metropolitana,860000,23.24,40.7,2024-06-19 00:00:00.000000,2024-07-29 00:00:00.000000,Departamento,arriendo,agency
